-525.9174062663468,-475.1005283113807,-377.8066911722815,-136.7829815441364,-407.23848909882537,-500.50896728886374
-528.7116999886584,-462.41564310339066,-388.00039593505824,-143.41388736180403,-423.03874306212197,-495.5636715460246
-540.4777947749602,-453.0874988285833,-395.7230739542641,-144.46237871515683,-433.66668496237764,-496.78264680177176
-539.2914066486319,-443.42496533446126,-391.9400160624186,-129.3087663011146,-425.6992010287698,-491.3581859915466
-500.91065046072396,-404.9371338246852,-361.60039677937823,-106.51256492213332,-395.97855059422113,-452.9238921427046
-465.74407696043994,-375.26763478721875,-343.73847482299806,-93.30949546158234,-376.6475266728047,-420.5058558738293
-427.6680999509323,-340.2096814598388,-324.57986032104503,-61.38179041397493,-345.1011214820252,-383.9388907053856
-409.54599087829143,-320.40456664718346,-313.13850941975926,-56.81913553980923,-333.8609875801051,-364.97527876273745
-409.5739286902601,-311.9863048710325,-315.1461990966799,-73.17937699234423,-339.05952186578946,-360.78011678064627
-422.54526462609414,-308.70867210879675,-324.94741656494165,-82.0031040501191,-345.27896597654313,-365.62696836744544
-427.7451575089852,-297.08947335893697,-329.58276787312855,-90.23848568487104,-345.54834057015364,-362.4173154339611
-392.02942426148667,-255.1958201556517,-297.18103137969996,-70.86971471770536,-310.62282930065123,-323.6126222085692
-360.15841992604925,-220.24243300081264,-273.3826795934045,-50.99473510090444,-273.68881757923634,-290.200426463431
-338.3411890351034,-196.7611448323813,-259.1333376032515,-55.417770300387794,-256.1880827239223,-267.55116693374237
-332.509004920893,-173.84571314855094,-247.18816804250133,-36.402236553350505,-235.54128873085293,-253.17735903472197
-306.18935019663553,-159.4786098108639,-236.26669998423318,-36.25265188884686,-228.96358210331442,-232.83398000374973
-316.6469602503119,-176.21753426485554,-258.8429307988491,-53.8751113767618,-259.5282961627543,-246.43224725758373
-291.83240119027204,-185.97364439527473,-267.3692147750856,-49.942773737906776,-261.4952345998983,-238.90302279277338
-271.2828734322221,-181.1251600406895,-260.48024928538,-37.28407233079208,-252.91092400175592,-226.2040167364558
-259.5034186613341,-189.30797926187338,-270.9296307754515,-48.088912991999855,-272.52372181822994,-224.40569896160372
-243.40523314443473,-191.3130697381847,-269.0775316340125,-44.26462956380763,-270.40156148816664,-217.35915144130973
-226.18494269205738,-189.6581614056799,-264.6007938613885,-40.5982705143284,-272.51139483065674,-207.92155204886865
-208.62414017736583,-190.00927109762972,-264.09854498036617,-38.61340709320599,-290.3353679492424,-199.31670563749776
-187.11024166956997,-190.65042541537517,-249.33334270477187,-17.12067426173835,-294.5181482516056,-188.88033354247256
-163.65017059759552,-188.56067345840987,-239.715460848489,-14.130123886435756,-292.0618069255266,-176.1054220280027
-143.04222866433378,-184.95261627456736,-234.78199052174742,-27.728978685070583,-296.3542217330923,-163.99742246945056
-149.47020983077311,-200.62193256391757,-272.6028518117251,-53.50959161187164,-336.77287345685966,-175.04607119734533
-175.0145605580294,-222.6493977767088,-314.74168268330664,-95.55467406782451,-394.85220495896203,-198.8319791673691
-193.77812574524793,-240.75141294355333,-350.5929175974499,-111.47581972345642,-435.59878961604494,-217.26476934440063
-185.66317590200887,-246.97956410557916,-368.1657519938118,-127.94227365717214,-453.8346766275965,-216.32137000379402
-194.72197953027117,-242.08940608637977,-369.78308889770136,-108.17836747186291,-443.2775259784121,-218.40569280832545
-167.47113786821168,-215.28866871631797,-333.7127376302042,-60.14481532749447,-387.43882557221576,-191.37990329226483
-182.92372789020547,-206.25948275403394,-319.0876123250283,-69.5738517425945,-391.3509339155613,-194.5916053221197
-180.96894100428582,-207.8478740645068,-330.96891101582383,-94.84202057473769,-400.26446663779586,-194.4084075343963
-186.69055508321583,-199.7135466051263,-322.32045715331554,-75.36698026801044,-381.4139491455127,-193.20205084417108
-176.6605484595988,-191.32160418597076,-312.99887457274866,-48.99877480205789,-366.7367547033138,-183.99107632278478
-172.37072483070546,-187.1041494051046,-305.3453848152102,-45.25178630209861,-355.956629935762,-179.73743711790502
-173.59032737833897,-186.38434999538376,-311.14733036167803,-50.74146128989158,-346.13129213720146,-179.98733868686136
-182.16116441713038,-190.03339547676197,-326.9615774167314,-62.937993275005034,-343.9369357781791,-186.09727994694617
-189.30461472058442,-191.12617045233415,-327.28428261692665,-76.94230144182684,-348.2575559954639,-190.2153925864593
-198.4781366999416,-197.51498850381228,-326.5638959897293,-84.84109252865957,-348.7536376325187,-197.99656260187692
-206.4003853685683,-199.2067444330208,-308.20799958673445,-83.76964950497789,-341.6004574657328,-202.80356490079453
-177.89901176971256,-190.53083897259754,-265.45708879978815,-59.427136562981595,-300.55464467601445,-184.21492537115506
-156.7229728500327,-182.34082382872302,-217.45521667861343,-40.3842446479783,-271.6541188980984,-169.53189833937785
-155.57040919530027,-195.86776211111695,-199.48883398818438,-63.660227481840685,-293.32251144908355,-175.7190856532086
-145.62797743464802,-207.02709699847202,-187.65356711196398,-89.87935388819243,-309.0826561640449,-176.32753721656002
-134.88488373179015,-211.78358190479466,-176.33205486169956,-110.86066392040124,-314.51410926556076,-173.3342328182924
-96.26748610466124,-195.97359958796335,-147.1102496528582,-89.99130008602025,-271.4893045019754,-146.1205428463123
-95.86583841734304,-188.911338879693,-124.25723695627464,-71.5451887845982,-250.801762406667,-142.388588648518
-94.48424433136316,-194.81180905598708,-116.62792284138645,-93.58470129998432,-261.8645029074152,-144.64802669367512
-133.91109895842322,-219.37314754923767,-125.48169360351308,-149.68236917209546,-321.9539934336445,-176.64212325383045
-154.86854976814132,-241.0665725744925,-139.23584452438203,-185.6765347808194,-358.8259355165165,-197.9675611713169
-157.7508741272573,-242.0918757477042,-125.48399202601021,-184.0484744984301,-354.64788705903294,-199.92137493748075
-152.63441508879717,-242.56322684185736,-109.24953612391127,-185.41627855014718,-362.4103918385109,-197.59882096532726
-151.28851103027822,-246.11513869844933,-101.99343726730373,-175.0174218537799,-362.6356662370066,-198.70182486436377
-162.5072777535792,-252.4432068584593,-98.93547937647627,-175.45741281040415,-387.70474450521664,-207.47524230601925
-168.62484962135508,-261.4498584709099,-117.45472136052688,-166.67694872959356,-406.5784527066548,-215.03735404613246
-174.11101101743228,-259.34537520677964,-130.15680721664717,-175.61469318811007,-420.7053109287819,-216.72819311210594
-209.71426568989358,-278.75190398801936,-183.30788266627331,-218.36103226192688,-472.738324918747,-244.23308483895647
-225.72370241939456,-284.8249111385631,-223.82781965764676,-224.3183516995896,-469.2999744398196,-255.27430677897883
-252.02828273437711,-295.00779187257353,-255.38288309351898,-232.80600329565894,-490.1598562647303,-273.51803730347535
-273.431095547627,-299.9290012944368,-281.27271237055754,-222.62377763318892,-505.16756719613073,-286.68004842103187
-289.91564726544544,-305.92362558920706,-297.9812192497283,-236.14257431872554,-527.2646039319237,-297.9196364273263
-321.18429660093483,-326.09642329615883,-341.0210327885976,-267.26402590131613,-574.3144131157794,-323.6403599485468
-336.4296102338757,-335.49054149001125,-374.2479806365995,-275.24715214236414,-590.6160178055762,-335.96007586194344
-321.6717391757647,-324.46055086665183,-383.0820240224227,-252.32386793215906,-555.1073133149144,-323.0661450212083
-305.0388923045161,-306.6359309304717,-369.80902747599504,-233.69712329588174,-538.2405093238549,-305.8374116174939
-300.48177518075465,-300.6763326171407,-370.5906718393982,-223.6644507284149,-538.6188140646416,-300.5790538989477
-302.2696300544003,-294.6896589474436,-380.4079457550064,-222.3339274257009,-531.8025069123702,-298.47964450092195
-286.8236066876494,-287.54084425787727,-380.14216536204145,-205.4448790393654,-522.0669483706351,-287.1822254727633
-251.6852153324797,-269.55883522606234,-367.31732330067985,-171.09226052435082,-481.37666878298865,-260.62202527927104
-217.2689484945771,-241.89013501677206,-332.8126990941361,-148.5967857611164,-430.4278716218862,-229.5795417556746
-198.80713674701082,-223.7420810952405,-305.9700249888093,-101.43331966614564,-392.87097689060295,-211.27460892112566
-154.56425979244824,-185.01617580598824,-248.4136336568181,-24.646444564420555,-321.60413404412975,-169.79021779921823
-140.3320679853628,-159.9894793785116,-209.5673220163965,-7.336156661588594,-301.1514901059858,-150.1607736819372
-143.09778374962227,-153.090646334512,-205.72046384175482,-2.1938422237224016,-298.0186661359858,-148.09421504206713
-139.34387201044086,-157.2240071889873,-205.9699134674056,-21.83436744260658,-302.83418967497255,-148.28393959971407
-136.99129955126983,-158.3076913996435,-203.7459426574688,-27.887327367940266,-306.1523499379546,-147.64949547545666
-113.24978536437652,-149.1823944193478,-178.58540916951293,-24.68092048724374,-290.16004377527946,-131.21608989186217
-123.02853016300155,-152.24697241993653,-168.34308027140096,-30.554496374287996,-297.01433873852005,-137.63775129146904
-132.78640511180643,-155.3245467335484,-165.9760425720196,-27.368824064412504,-302.04055393958004,-144.05547592267743
-143.3150795582384,-155.9163057478969,-164.89269822184076,-35.08496391349904,-299.7976641116928,-149.61569265306764
-167.26816995932072,-169.71223889159097,-180.09012724304048,-44.318031731922055,-319.6189536155054,-168.49020442545583
-165.4209783844165,-172.05143122512266,-174.93687179056693,-34.77058014460274,-322.53696847279764,-168.73620480476956
-172.6899846757425,-178.81908439247724,-180.90808421579933,-41.92722583043464,-330.27687244470815,-175.75453453410987
-185.02686904838993,-186.72349792527112,-182.75624169953645,-52.768173792877725,-344.5295224013319,-185.8751834868305
-195.8171063972318,-199.05818442187177,-194.49582656892127,-68.0311386989345,-367.6441534911781,-197.4376454095518
-196.38489534848222,-209.7765849976985,-203.36713969961798,-97.89496959976253,-384.1797393452315,-203.08074017309036
-199.67679671409533,-218.29736970773078,-212.4930593074164,-137.34199205815685,-397.9789865983316,-208.98708321091306
-186.79423449033948,-215.51412429976432,-204.71130713049575,-121.54903136098281,-382.49962215129415,-201.1541793950519
-147.33810375803304,-196.05319333297578,-171.49138651625302,-104.29358233423932,-345.3838107643116,-171.6956485455044
-122.65826707563522,-179.92900296283534,-147.2673441146213,-77.44659315780706,-321.6424799928654,-151.2936350192353
-101.74009838882012,-175.07108161815967,-136.09516602420732,-46.52837776474073,-296.37547046851995,-138.4055900034899
-92.09731407075792,-162.14458026889352,-120.61793035594505,-21.845579299647795,-268.3898919831105,-127.12094716982571
-55.59236798676997,-139.801590488269,-96.06730160355424,21.28833369982312,-225.60816255617024,-97.69697923751949
-18.35641193645228,-119.38234788094955,-71.28141196656037,35.70659967068892,-193.88763000059024,-68.86937990870092
-3.055624828496198,-118.24387957178645,-76.84360730449079,37.11878888475958,-192.30505438820427,-60.64975220014132
36.38423946581156,-100.11984360035557,-58.329040809627834,62.328649157485,-158.26468669811806,-31.867802067272002
69.10907622987666,-83.76629972390985,-41.3733404846148,91.46582090441461,-127.44821212975113,-7.328611747016595
89.7663873153561,-66.17023206996224,-23.25914055887325,108.66983006731743,-111.6877546610826,11.79807762269693
92.24364711602234,-57.044417037506086,-22.37075419711486,114.06448403104223,-104.41831682332305,17.59961503925813
93.0409387444282,-42.70545681521229,-15.923345668468778,129.7980949420936,-82.84660248581534,25.167740964607958
85.74275667101965,-34.02522061483712,-17.471485527986,139.13716124788985,-72.02099289353663,25.858768028091266
86.29572236222978,-32.748339802886505,-23.234749986960196,148.02977960268723,-61.54524815432212,26.773691279671638
84.89088724582318,-32.64356598292992,-30.105440528545294,157.63527802467425,-55.27578117402376,26.12366063144663
83.38046127036816,-34.08245744787827,-32.63440286921783,178.35937310091737,-48.11192118740065,24.649001911244945
87.69523424084377,-29.904086077410565,-27.02457553513177,175.55075754610772,-35.97375710630406,28.895574081716603
75.17056037472265,-33.17113913278815,-40.04590437220887,159.97341582425517,-48.8619161186218,20.999710620967253
55.17127760973709,-35.420292214613845,-50.196546590560516,152.534271392823,-57.42072544082014,9.875492697561622
23.970847948603037,-48.56100244627698,-73.26869100864127,130.82575397745853,-79.00067403427778,-12.295077248836972
8.312005801844228,-66.84187139162465,-103.78358223254905,120.89614345682753,-104.43538729524631,-29.26493279489021
-11.301646192699645,-74.65527305199016,-114.23887646269253,126.76677671938235,-109.02344801664367,-42.97845962234491
-38.70628746542318,-84.55366204299285,-124.83333331806917,108.88336191555946,-130.95474432802203,-61.62997475420802
-62.93821257516983,-93.12391671557674,-131.63153857039916,83.56993892030991,-139.3935139942169,-78.03106464537328
-78.21690213301278,-104.07003686266013,-141.14443656984537,69.16000399904536,-143.61693435192103,-91.14346949783646
-73.24848873988749,-106.58547586819867,-137.0918750654818,81.3006864153255,-125.18592584387449,-89.91698230404307
-85.61476386701578,-106.32232810961412,-125.15436061413759,81.71686699164985,-108.19108906014756,-95.96854598831496
-95.58463302082095,-109.52379656574858,-118.47811062176741,81.49078457384385,-100.45539287026729,-102.55421479328476
-145.2955560642263,-121.79755928592105,-120.94824318249793,77.69225791292459,-104.13316683657982,-133.54655767507367
-161.24049833394233,-131.04570536740172,-123.3157013937616,73.78013224916711,-107.98203105179502,-146.14310185067202
-176.91047798304902,-132.4398738696387,-123.89492263094486,64.00143809124877,-111.67191605456716,-154.67517592634385
-192.66271094218308,-138.58078641005832,-129.0602435843144,65.58121237306842,-113.44983691565245,-165.62174867612072
-193.17810303703885,-132.71880696534586,-118.57808583068825,75.64101820624913,-93.25163875071256,-162.94845500119237
-173.88747855737012,-126.00193658311697,-102.42801251729314,82.7122257715567,-76.93856077257837,-149.94470757024354
-145.30507683369214,-110.91389876243512,-78.28695000712075,92.8105178883575,-50.945864707629354,-128.10948779806364
-143.93580287095205,-92.44020808457468,-48.50661199061078,102.5175676815511,-20.862655014356456,-118.18800547776337
-122.09092210511461,-71.89848676495849,-18.24513865280197,107.39248945236208,6.895448644001804,-96.99470443503655
-107.74423933475151,-56.46971554911013,-1.5853444407788617,119.75266845703119,40.88722437000219,-82.10697744193082
-113.66712300252694,-44.99556464365308,6.2160721762968745,118.7890412661234,49.70499238332046,-79.33134382309001
-132.97645016580077,-36.05231055189509,5.213658533096069,117.18964685694361,57.89029561694399,-84.51438035884793
-144.4639077367223,-31.219017552076323,-0.6443866335550678,107.59287632369978,52.041079367478034,-87.84146264439931
-118.1653948098028,-20.059335790988104,8.225493771871315,112.05570321909575,57.631550958156,-69.11236530039545
-103.62465143215135,-9.802267773573355,18.28524652099662,112.95232197316477,63.35302420091573,-56.71345960286236
-59.09357480967275,4.415153333574524,23.051332598369388,116.82629990768427,69.60349487654325,-27.339210738049115
-57.33092651674562,17.707144513575017,25.560486147563967,115.16931846491497,72.49222942097964,-19.811891001585302
-39.25138417798606,26.166729812568427,27.89188542620512,113.00256292088824,78.34395791880291,-6.542327182708817
-33.741048670123284,35.34027510444568,33.244643777849106,107.37635418828319,72.22583538055423,0.7996132171611983
-38.62115163536761,35.93200278930251,30.652416586559873,112.49659771855659,68.13357874361681,-1.344574423032551
-21.190382773134772,41.56823449599783,35.432401475272435,121.99542561848949,74.07378259086623,10.188925861431528
-27.256145569013288,45.84121906299675,40.65879424158897,130.74016987864175,77.08468789291402,9.29253674699173
-19.085036891941726,48.518423581567546,46.55423571523174,134.45322992706303,77.88866712856318,14.71669334481291
-23.721067544248424,43.94294049210061,44.030722958884006,144.98857722727462,78.29788080883057,10.110936473926094
-25.892365427242844,40.828169400477,45.09467246659715,135.59358510303497,66.00563774967218,7.467901986617079
-31.656196050878027,31.5472428447408,33.01418704636969,122.8785045111975,51.64716688315097,-0.054476603068613016
-37.4848020513083,24.047646326204987,27.44290719731693,111.12026743316663,34.293582653999486,-6.718577862551657
-38.215792474977064,18.832406541869123,23.267727622350495,106.9785395313901,27.476012518247146,-9.69169296655397
-55.6642789004527,14.627852866778715,18.031147935867615,106.44088656965917,17.892240020434194,-20.51821301683699
-51.51092665804171,16.864088108755674,22.702494676590383,113.87386186059345,9.919799746195595,-17.32341927464302
-34.70306288728633,17.1574450550768,31.8886227486934,118.67122249698666,12.894322113355132,-8.772808916104765
-16.570300610332904,25.981560377560182,56.9105271269487,123.54723692925793,19.880663049380033,4.705629883613639
-13.25742931249036,29.833008489290297,72.30493191909832,126.41111666456878,23.823821269988983,8.287789588399967
-7.335310322258582,30.212022533954926,77.42337435785966,127.99132846164733,31.58411944262191,11.438356105848172
0.8896559325629625,41.016191958773824,96.07582874933892,126.00984782505066,40.10728206030531,20.952923945668392
4.416559972555782,42.20145891179407,99.77897134780878,126.02464836724631,42.39312211577098,23.309009442174926
14.845581334016675,43.36642622343826,101.38332139968863,126.5007218942645,47.5577672936122,29.10600377872747
16.207771442423976,47.55311523050461,103.97189388402283,128.8271020619077,52.65978846136731,31.880443336464293
26.651022704778907,51.736530594659875,104.14759143447851,124.14597279453302,58.194890504837055,39.19377664971939
47.79939220077581,58.24473200082441,110.63113356780956,139.42939135106428,74.77789964803065,53.02206210080011
74.28170780106026,66.3743542072299,123.47421427154481,159.0624518674217,92.82227656030663,70.32803100414509
99.06752861053158,71.41700261127905,134.98503437677934,175.70318447971368,110.635729900837,85.24226561090532
116.39142901029913,77.76003534634533,148.62346986007594,187.8685896937054,119.84465058692298,97.07573217832223
138.96185244193444,78.91967676523163,153.16751593144633,184.89068146769208,121.56273739639916,108.94076460358303
144.87087300926822,68.75189620983257,139.59614622878922,175.50616100311274,119.34143347342797,106.8113846095504
125.4663589976159,66.06402673080258,131.85387572669853,165.7382840750217,107.32680327590285,95.76519286420924
121.69076263764536,57.29935549785133,115.29505788612234,163.01800459504122,102.30524463510488,89.49505906774834
118.42320048546051,57.6178900335824,111.33293942705657,165.182542686065,99.66616433763474,88.02054525952146
124.08156095843884,57.10534199926748,106.57238921546812,169.74216078654914,90.81664021380705,90.59345147885315
124.2247610546596,51.170031104754536,101.77016632525012,168.5726882065931,81.48274886528613,87.69739607970706
104.56424530790622,46.09310478479572,97.23002651405233,167.69758146627743,74.4153698242501,75.32867504635097
101.24343940242491,43.06904736294131,97.89263200314754,159.0653847105502,69.14272334877599,72.15624338268312
103.26597478944804,36.71063835134513,92.80697192573479,152.56716347591075,58.71989488267843,69.98830657039659
99.18429602337935,37.25802216921732,95.07399715359935,158.9883098585605,54.1479978779151,68.22115909629834
105.14220175421575,36.76595172742896,97.85815565681419,163.10952206762627,51.41003121010403,70.95407674082236
97.27988803306695,42.01941722987587,107.50156678454067,168.69142472163827,56.56332915083511,69.64965263147141
110.05722517326497,50.90013132371628,118.36359673627233,167.9985021396477,62.27684749825745,80.47867824849062
106.87086944205184,54.661716033575416,121.83553510093711,164.2397503340243,67.48692433007508,80.76629273781363
95.61592693033245,58.87088554877894,128.06475923728965,170.4379771457512,78.70882477951002,77.2434062395557
102.3289709343892,70.12295664062405,143.55495632235227,178.37707162817316,95.14703126017211,86.22596378750663
110.44788162925757,77.84798917499445,155.21052951304142,185.65879682286575,111.38151360003117,94.14793540212601
110.98501051780256,82.8420017030198,165.68043445078555,186.8531356900533,119.5032776241299,96.91350611041119
95.47067066530312,80.18752411951505,164.6443007736208,181.63714227422076,121.75608068656886,87.82909739240908
93.74427936311717,74.67878366239661,162.3946708196005,177.81256440862015,130.3126639388399,84.21153151275689
100.06363158466341,79.12984163532175,163.74243519337972,176.71867693201688,137.95812823454511,89.59673660999258
112.83965086687975,82.37367932334764,165.1091722844441,175.4269607149758,143.06740264034244,97.6066650951137
121.59452990188252,84.0444247365205,165.33869671885162,183.59289999389622,143.82181218814824,102.81947731920151
117.05790492371221,86.5939574655421,169.34415000915516,192.47805633290582,151.16493441263813,101.82593119462716
114.74401398440929,86.18552469722604,171.65143126932767,192.60185516103076,151.71672150516494,100.46476934081767
91.4950207130673,84.69994828459251,169.60082567850716,192.64699653371136,148.87696756521842,88.09748449882991
88.07930305771187,72.83521109123848,156.74328164396624,191.75055448150587,145.75499673938734,80.45725707447517
74.51349134745318,65.95346413649085,149.22341765063928,188.662281125386,138.46855334281898,70.23347774197202
68.0970644617478,65.3417900663418,147.40842422209082,193.35440094248392,133.8539507427213,66.71942726404481
74.53087988010375,65.71815492934002,142.94006683073317,197.63829158782895,130.62415443293224,70.12451740472189
51.34099971215972,63.72324256023811,135.80183510567602,198.52556258392264,125.84404796981784,57.53212113619892
39.861351802558104,63.689847004627076,132.2822157463416,204.1249667892449,122.73208874511691,51.775599403592594
47.313617184887484,61.032909212222,125.97920675891484,211.20634301503426,118.17569581413242,54.17326319855474
50.27686756376871,47.64172117892476,111.25818226855844,211.61485724385506,112.78662257766699,48.959294371346736
48.9411902338778,51.43608919647151,114.40129923734916,215.92628244527108,114.50692939122494,50.18863971517465
44.88109873439729,47.453003964030735,113.51107114897032,219.45494699096602,110.08097192064896,46.16705134921401
36.0602493158769,37.15106239652597,106.36408249006551,221.9955163319898,105.07152885754883,36.60565585620144
23.267418903263728,31.87445671926997,103.45456884870798,223.61402012125578,104.31493928209922,27.570937811266848
38.48874954913433,31.751890464581788,101.92151356102893,221.4700496266676,105.15776695410392,35.12032000685806
44.06842539311091,34.15726664537037,102.34541062523802,213.84074823506606,104.49348331292451,39.112846019240635
51.014834172298656,35.45494751083008,103.14575728458065,206.22602133432957,103.03272260761241,43.234890841564365
60.37722353399261,45.0984694196138,111.44900360997431,206.95620753224628,103.73209679826078,52.737846476803206
63.31353583325935,45.673567713250236,113.0684270413709,211.32791597747752,106.54408635711653,54.493551773254794
52.740063693687624,32.395848040744596,101.82644941298106,202.54662714131635,99.30263387044255,42.567955867216114
44.49075879626339,30.92370488200523,102.79261029148071,192.0389697189327,96.92702028560625,37.70723183913431
59.13978274607046,24.330533214423284,101.71771907647442,191.43423868815069,93.77355251979816,41.73515798024687
61.706955680463146,16.27318968286541,98.792077530861,189.54242458597784,89.16707929261516,38.99007268166428
53.77704796657432,15.605555424324997,100.57156811110184,190.0588783009844,88.97011628723136,34.69130169544966
60.08814903335568,21.822749070890133,111.61971367994923,190.83546563720682,85.44466986815125,40.9554490521229
52.17976728188125,21.61257082778635,111.80949586073521,188.37493865966783,80.2622825800577,36.8961690548338
46.78136005522115,21.78415619271175,111.12879793389581,178.295496243,76.82733197402948,34.28275812396645
45.96078419535229,29.78604437516617,115.71075229612906,165.04990286827095,74.39169144852947,37.87341428525923
60.31360323597034,35.98854036124646,116.01961249001732,164.44383712832152,69.90875895722705,48.1510717986084
61.45708134651898,41.934407694256635,117.6031894807807,171.29186793581667,69.18097388712566,51.695744520387805
72.32744118511128,40.89421638174509,115.51550825722929,179.8195020249687,72.23437972164159,56.61082878342819
76.15258862354928,38.107385289730445,110.66568144448516,179.95981595675175,73.93702046807614,57.12998695663986
52.35120828057191,24.217314784068332,97.6852969891222,167.19926713879929,61.03892665545156,38.28426153232012
45.44456461970425,16.94148561558477,91.04849021879744,152.57556705002017,53.17845092296611,31.19302511764451
53.03261748751058,21.30015824431243,93.77271669769213,150.26980337687363,57.518594543775045,37.1663878659115
52.42593051487383,3.8681514953809124,83.56750456619184,145.23589243161712,43.63885820833853,28.147041005127374
46.53234505892147,-5.801077229911857,73.71358736546752,124.0309794499479,34.786411486943685,20.36563391450481
45.73615149086847,-11.083644854037322,69.51073779773623,109.43646353725609,33.343652028401756,17.326253318415574
31.020780641284794,-33.53492384773603,56.30440812651237,85.80940007086602,6.631692386309259,-1.2570716032256186
15.43354821587772,-50.091744642951205,41.078816624640986,63.522853633284555,-9.240230837504134,-17.329098213536742
3.4601772470499745,-67.64776251406325,28.638318926175263,42.786264188806186,-18.335985569000307,-32.09379263350664
0.6584456448141661,-81.87293430971187,17.786144309679685,35.959884108265214,-22.28253595733653,-40.60724433244885
10.287508533958086,-90.30024840284558,11.241382622718946,35.302394026319156,-28.60628086948408,-40.00636993444375
-2.005126020973488,-98.91868943528881,6.469007503192166,23.618211208859986,-27.826631480852946,-50.46190772813115
-21.113210219430844,-112.33922620788955,3.0001670389181716,9.218716938535245,-34.15493970267,-66.7262182136602
-40.284542840867374,-116.14035500900452,1.5578703317647684,-5.34587587050608,-41.0561806023918,-78.21244892493596
-43.42420588301299,-117.28613244765175,4.237387670835415,-10.970499609987023,-43.28683069833145,-80.35516916533237
-27.508647473777277,-120.78259205953984,5.645811379751499,-11.940038283069956,-43.56798581632005,-74.14561976665856
